icao24,callsign,estdepartureairport,estarrivalairport,firstseen,lastseen,takeofftime,landingtime,takeofflatitude,takeofflongitude,landinglatitude,landinglongitude
e4997c,TAM3008 ,SBSP,SBBR,1721140403,1721145717,,,,,,
e49a86,AZU6002 ,SBSP,SBBR,1721143830,1721149257,,,,,,
e49aab,TAM3108 ,SBSP,SBBR,1721148761,1721153620,,,,,,
e49475,GLO1572 ,SBSP,SBBR,1721151664,1721168136,,,,,,
e483be,GLO1452 ,SBSP,SBBR,1721151972,1721157148,,,,,,
e48799,TAM4704 ,SBSP,SBBR,1721152193,1721166190,,,,,,
e4808c,TAM3581 ,SBSP,SBBR,1721155410,1721160524,,,,,,
e49a2e,AZU6006 ,SBSP,SBBR,1721155879,1721161738,,,,,,
e48502,GLO1454 ,SBSP,SBBR,1721157592,1721162578,,,,,,
e49a86,AZU4524 ,SBSP,SBBR,1721162273,1721167617,,,,,,
e48987,GLO1456 ,SBSP,SBBR,1721164773,1721169724,,,,,,
e4851b,TAM3018 ,SBSP,SBBR,1721170453,1721175646,,,,,,
e49314,TAM3787 ,SBSP,SBBR,1721170581,1721181043,,,,,,
e49aa9,TAM3022 ,SBSP,SBBR,1721176811,1721181910,,,,,,
e49a2e,AZU6008 ,SBSP,SBBR,1721177133,1721182391,,,,,,
e48c4d,TAM3000 ,SBSP,SBBR,1721207348,1721212246,,,,,,
e49524,GLO1400 ,SBSP,SBBR,1721207826,1721213006,,,,,,
e497e5,GLO1430 ,SBSP,SBBR,1721209413,1721214388,,,,,,
e495b3,AZU6011 ,SBSP,SBBR,1721212583,1721217479,,,,,,
0e496e,PTWNN   ,SBSP,SBBR,1721212959,1721220809,,,,,,
e48135,TAM3537 ,SBSP,SBBR,1721214426,1721219009,,,,,,
e48c4c,TAM3006 ,SBSP,SBBR,1721216281,1721221159,,,,,,
e49a9f,AZU6000 ,SBSP,SBBR,1721218687,1721223796,,,,,,
e49957,GLO1442 ,SBSP,SBBR,1721220920,1721225815,,,,,,
e490ee,TAM3004 ,SBSP,SBBR,1721221149,1721226141,,,,,,
e4923f,PPVFV   ,SBSP,SBBR,1721223847,1721228818,,,,,,
e483be,GLO1444 ,SBSP,SBBR,1721226546,1721231428,,,,,,
e48799,TAM3008 ,SBSP,SBBR,1721227699,1721232705,,,,,,
e49a86,AZU6002 ,SBSP,SBBR,1721230421,1721235773,,,,,,
e47fa6,TAM3108 ,SBSP,SBBR,1721234610,1721239523,,,,,,
e49a9f,AZU6004 ,SBSP,SBBR,1721237760,1721242849,,,,,,
e49890,GLO1572 ,SBSP,SBBR,1721237986,1721254888,,,,,,
e47e7f,GLO1452 ,SBSP,SBBR,1721239216,1721244086,,,,,,
e49aa9,TAM3581 ,SBSP,SBBR,1721241997,1721246995,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1721242194,1721247327,,,,,,
e48dc2,TAM3956 ,SBSP,SBBR,1721242842,1721256824,,,,,,
e49af4,AZU6006 ,SBSP,SBBR,1721244342,1721249538,,,,,,
e48eff,GLO1454 ,SBSP,SBBR,1721245716,1721250507,,,,,,
e48c4c,TAM3104 ,SBSP,SBBR,1721245950,1721255401,,,,,,
e492b0,AZU4524 ,SBSP,SBBR,1721247997,1721252961,,,,,,
e48987,GLO1456 ,SBSP,SBBR,1721251174,1721256053,,,,,,
e4805d,TAM3176 ,SBSP,SBBR,1721251438,1721264035,,,,,,
e48be3,TAM3012 ,SBSP,SBBR,1721251696,1721256622,,,,,,
e4851b,TAM3018 ,SBSP,SBBR,1721256015,1721260809,,,,,,
e49907,TAM3787 ,SBSP,SBBR,1721256323,1721267606,,,,,,
e48501,GLO1472 ,SBSP,SBBR,1721261056,1721266036,,,,,,
e48ad4,TAM3022 ,SBSP,SBBR,1721263728,1721268744,,,,,,
e49af4,AZU6008 ,SBSP,SBBR,1721263920,1721268846,,,,,,
e490ef,TAM3000 ,SBSP,SBBR,1721293951,1721298837,,,,,,
e49a59,GLO1400 ,SBSP,SBBR,1721294317,1721299179,,,,,,
e497e6,GLO1430 ,SBSP,SBBR,1721296358,1721301141,,,,,,
e492b0,AZU6011 ,SBSP,SBBR,1721298963,1721303676,,,,,,
e48e55,TAM3537 ,SBSP,SBBR,1721299560,1721304318,,,,,,
e48011,TAM3006 ,SBSP,SBBR,1721302247,1721307022,,,,,,
e49a86,AZU6000 ,SBSP,SBBR,1721304723,1721309657,,,,,,
e47e7f,GLO1442 ,SBSP,SBBR,1721306850,1721311549,,,,,,
e48dc2,TAM3004 ,SBSP,SBBR,1721307333,1721312288,,,,,,
e4997c,TAM4700 ,SBSP,SBBR,1721310030,1721314807,,,,,,
e49a9f,AZU6002 ,SBSP,SBBR,1721316713,1721321544,,,,,,
e49593,FAB3702 ,SBSP,SBBR,1721317388,1721323291,,,,,,
e48501,GLO1572 ,SBSP,SBBR,1721324370,1721341068,,,,,,
e4988e,GLO1452 ,SBSP,SBBR,1721324444,1721329318,,,,,,
e49a86,AZU6004 ,SBSP,SBBR,1721324709,1721329764,,,,,,
e48043,TAM4704 ,SBSP,SBBR,1721325633,1721339344,,,,,,
e47fa6,TAM3581 ,SBSP,SBBR,1721327384,1721332226,,,,,,
e49306,PRCBJ   ,SBSP,SBBR,1721329440,1721337330,,,,,,
e49406,GLO1334 ,SBSP,SBBR,1721330876,1721341392,,,,,,
e49a48,GLO1454 ,SBSP,SBBR,1721331400,1721336217,,,,,,
e4827c,TAM3104 ,SBSP,SBBR,1721332210,1721341962,,,,,,
e49af4,AZU4524 ,SBSP,SBBR,1721334005,1721338640,,,,,,
e492b0,AZU6006 ,SBSP,SBBR,1721334317,1721338946,,,,,,
e47f41,        ,SBSP,SBBR,1721337229,1721342697,,,,,,
e48014,TAM3012 ,SBSP,SBBR,1721338770,1721343592,,,,,,
e486c3,TAM3176 ,SBSP,SBBR,1721339107,1721351214,,,,,,
e48ce6,TAM3787 ,SBSP,SBBR,1721342621,1721353888,,,,,,
e49220,TAM3022 ,SBSP,SBBR,1721349232,1721354097,,,,,,
e492b0,AZU6008 ,SBSP,SBBR,1721351092,1721355539,,,,,,
e490f0,TAM3000 ,SBSP,SBBR,1721380141,1721384937,,,,,,
e49a48,GLO1400 ,SBSP,SBBR,1721380252,1721385052,,,,,,
e48395,GLO1430 ,SBSP,SBBR,1721382122,1721387269,,,,,,
e4944e,TAM3537 ,SBSP,SBBR,1721385270,1721390066,,,,,,
e49af4,AZU6011 ,SBSP,SBBR,1721386524,1721391066,,,,,,
e491f1,TAM3006 ,SBSP,SBBR,1721389487,1721394171,,,,,,
e48c03,GLO1442 ,SBSP,SBBR,1721393431,1721398076,,,,,,
e48014,TAM3004 ,SBSP,SBBR,1721393660,1721398318,,,,,,
e49220,TAM4700 ,SBSP,SBBR,1721396970,1721401678,,,,,,
e48e46,TAM3008 ,SBSP,SBBR,1721399465,1721404269,,,,,,
e495df,AZU6002 ,SBSP,SBBR,1721403770,1721408172,,,,,,
e48273,TAM3108 ,SBSP,SBBR,1721406677,1721411399,,,,,,
e49763,TAM4704 ,SBSP,SBBR,1721412079,1721426648,,,,,,
e48106,GLO1452 ,SBSP,SBBR,1721412376,1721417097,,,,,,
e48c2f,GLO1975 ,SBSP,SBBR,1721412450,1721428756,,,,,,
e49aaa,TAM3581 ,SBSP,SBBR,1721412768,1721417519,,,,,,
e49443,AZU6006 ,SBSP,SBBR,1721417453,1721422242,,,,,,
e48db2,GLO1334 ,SBSP,SBBR,1721418006,1721428274,,,,,,
e48396,GLO1454 ,SBSP,SBBR,1721418316,1721422933,,,,,,
e48e46,TAM3104 ,SBSP,SBBR,1721418555,1721428871,,,,,,
e495df,AZU4524 ,SBSP,SBBR,1721423390,1721427947,,,,,,
e49aab,TAM3176 ,SBSP,SBBR,1721424059,1721437341,,,,,,
e48e92,GLO1456 ,SBSP,SBBR,1721424294,1721429137,,,,,,
e4997c,TAM3012 ,SBSP,SBBR,1721424666,1721429518,,,,,,
e49908,TAM3787 ,SBSP,SBBR,1721428685,1721439433,,,,,,
e4919e,GLO1472 ,SBSP,SBBR,1721434315,1721438923,,,,,,
e490f1,TAM3022 ,SBSP,SBBR,1721435645,1721440297,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1721435820,1721440480,,,,,,
e480a6,PRNIO   ,SBSP,SBBR,1721436197,1721440856,,,,,,
e49443,AZU6008 ,SBSP,SBBR,1721436552,1721441176,,,,,,
e00000,PPCBD   ,SBSP,SBBR,1721465735,1721508792,,,,,,
e49a59,GLO1400 ,SBSP,SBBR,1721466841,1721471676,,,,,,
e48613,GLO1430 ,SBSP,SBBR,1721468653,1721473631,,,,,,
e48275,TAM3004 ,SBSP,SBBR,1721475020,1721479756,,,,,,
e49526,GLO1442 ,SBSP,SBBR,1721480272,1721484896,,,,,,
e48014,TAM3192 ,SBSP,SBBR,1721490315,1721504662,,,,,,
e49698,TAM3609 ,SBSP,SBBR,1721495590,1721500599,,,,,,
e49180,TAM3098 ,SBSP,SBBR,1721503730,1721515389,,,,,,
e4894e,TAM3016 ,SBSP,SBBR,1721505976,1721510521,,,,,,
e4926a,AZU6006 ,SBSP,SBBR,1721508066,1721512610,,,,,,
e48fb6,GLO1456 ,SBSP,SBBR,1721509788,1721515031,,,,,,
e48c4d,TAM3846 ,SBSP,SBBR,1721511853,1721516392,,,,,,
e4952e,GLO1400 ,SBSP,SBBR,1721553240,1721558129,,,,,,
e48e46,TAM3004 ,SBSP,SBBR,1721561167,1721565886,,,,,,
e48dae,AZU6000 ,SBSP,SBBR,1721563146,1721567788,,,,,,
e497e7,GLO1442 ,SBSP,SBBR,1721565563,1721570574,,,,,,
e49318,PRVSP   ,SBSP,SBBR,1721566044,1721573744,,,,,,
e48ad5,TAM3008 ,SBSP,SBBR,1721570529,1721575169,,,,,,
e400d9,FAB01   ,SBSP,SBBR,1721571293,1721575697,,,,,,
e483bb,FAB2591 ,SBSP,SBBR,1721574421,1721579102,,,,,,
e4926a,AZU6002 ,SBSP,SBBR,1721576160,1721580985,,,,,,
e4944e,TAM3192 ,SBSP,SBBR,1721580070,1721593947,,,,,,
e48f04,GLO1572 ,SBSP,SBBR,1721584071,1721601089,,,,,,
e49957,GLO1452 ,SBSP,SBBR,1721586409,1721590819,,,,,,
e48b66,TAM3012 ,SBSP,SBBR,1721587853,1721592417,,,,,,
e4919e,GLO1454 ,SBSP,SBBR,1721589984,1721594644,,,,,,
e48106,GLO1334 ,SBSP,SBBR,1721591974,1721602999,,,,,,
e48dc2,TAM3176 ,SBSP,SBBR,1721592784,1721608088,,,,,,
e495b3,AZU4524 ,SBSP,SBBR,1721595053,1721599618,,,,,,
e48e92,GLO1456 ,SBSP,SBBR,1721595871,1721600392,,,,,,
e48fc1,TAM3609 ,SBSP,SBBR,1721596608,1721601194,,,,,,
e48f02,GLO1460 ,SBSP,SBBR,1721598851,1721603375,,,,,,
e48799,TAM3846 ,SBSP,SBBR,1721599744,1721604285,,,,,,
e48135,TAM4736 ,SBSP,SBBR,1721602083,1721606717,,,,,,
e49406,GLO1464 ,SBSP,SBBR,1721603794,1721608222,,,,,,
e48ad5,TAM3018 ,SBSP,SBBR,1721604371,1721609034,,,,,,
e49d22,AZU6008 ,SBSP,SBBR,1721605608,1721609998,,,,,,
e48014,TAM3000 ,SBSP,SBBR,1721639379,1721644044,,,,,,
e48c04,1400    ,SBSP,SBBR,1721640690,1721645369,,,,,,
e4943f,GLO1430 ,SBSP,SBBR,1721642242,1721646739,,,,,,
e4869f,PRFNE   ,SBSP,SBBR,1721643360,1721647732,,,,,,
e495b3,AZU6011 ,SBSP,SBBR,1721646521,1721651097,,,,,,
e4917f,TAM3006 ,SBSP,SBBR,1721648229,1721652941,,,,,,
e4966d,AZU6000 ,SBSP,SBBR,1721650981,1721655535,,,,,,
e47ffe,TAM3004 ,SBSP,SBBR,1721652557,1721657218,,,,,,
e4988d,GLO1442 ,SBSP,SBBR,1721653705,1721658172,,,,,,
e48ad4,TAM4700 ,SBSP,SBBR,1721656625,1721661400,,,,,,
e47e7f,GLO1444 ,SBSP,SBBR,1721658002,1721662581,,,,,,
e49180,TAM3008 ,SBSP,SBBR,1721659179,1721663706,,,,,,
e49a97,AZU6002 ,SBSP,SBBR,1721663072,1721667757,,,,,,
e48e55,TAM3108 ,SBSP,SBBR,1721666700,1721671499,,,,,,
e4943e,GLO1572 ,SBSP,SBBR,1721670750,1721687003,,,,,,
e49697,TAM4704 ,SBSP,SBBR,1721671146,1721684908,,,,,,
e4952a,GLO1452 ,SBSP,SBBR,1721671751,1721676406,,,,,,
e48519,TAM3581 ,SBSP,SBBR,1721672949,1721677378,,,,,,
e4950a,AZU6006 ,SBSP,SBBR,1721674332,1721678961,,,,,,
e48502,GLO1454 ,SBSP,SBBR,1721675942,1721680340,,,,,,
e48199,TAM3104 ,SBSP,SBBR,1721677954,1721687622,,,,,,
e495b2,AZU4524 ,SBSP,SBBR,1721679500,1721684121,,,,,,
e49caa,GLO1456 ,SBSP,SBBR,1721682800,1721687384,,,,,,
e4997c,TAM3012 ,SBSP,SBBR,1721683176,1721687957,,,,,,
e47fa6,TAM3176 ,SBSP,SBBR,1721684006,1721696395,,,,,,
e485b2,TAM4736 ,SBSP,SBBR,1721685385,1721690109,,,,,,
e49527,GLO1460 ,SBSP,SBBR,1721686050,1721690663,,,,,,
e49314,TAM3018 ,SBSP,SBBR,1721687645,1721692289,,,,,,
e49cac,GLO1464 ,SBSP,SBBR,1721689503,1721694026,,,,,,
e49c5a,TAM4546 ,SBSP,SBBR,1721691817,1721696298,,,,,,
e4919e,GLO1472 ,SBSP,SBBR,1721694206,1721698851,,,,,,
e483dd,TAM3022 ,SBSP,SBBR,1721694755,1721699111,,,,,,
e4950a,AZU6008 ,SBSP,SBBR,1721696152,1721700590,,,,,,
e48053,TAM3000 ,SBSP,SBBR,1721725788,1721730597,,,,,,
e48120,GLO1400 ,SBSP,SBBR,1721725922,1721730869,,,,,,
e48eb7,PSGMJ   ,SBSP,SBBR,1721726403,1721731639,,,,,,
e4956e,GLO1430 ,SBSP,SBBR,1721727826,1721732398,,,,,,
e49697,TAM3537 ,SBSP,SBBR,1721732109,1721736788,,,,,,
e49a54,AZU6011 ,SBSP,SBBR,1721732472,1721736986,,,,,,
e48044,TAM3006 ,SBSP,SBBR,1721735166,1721739774,,,,,,
e49a97,AZU6000 ,SBSP,SBBR,1721737264,1721741935,,,,,,
e49528,GLO1442 ,SBSP,SBBR,1721739303,1721743898,,,,,,
e49270,GLO1444 ,SBSP,SBBR,1721743968,1721748644,,,,,,
e491f0,TAM4700 ,SBSP,SBBR,1721744863,1721749227,,,,,,
e48ad4,TAM3008 ,SBSP,SBBR,1721745048,1721749769,,,,,,
e4811c,PPNNN   ,SBSP,SBBR,1721747091,1721753095,,,,,,
e49a8a,AZU6002 ,SBSP,SBBR,1721748620,1721753336,,,,,,
e49aa9,TAM3108 ,SBSP,SBBR,1721752256,1721757027,,,,,,
e49a97,AZU6004 ,SBSP,SBBR,1721755624,1721760409,,,,,,
e49cac,GLO1572 ,SBSP,SBBR,1721755753,1721773918,,,,,,
e48e46,TAM4704 ,SBSP,SBBR,1721756460,1721771570,,,,,,
e482c0,GLO1452 ,SBSP,SBBR,1721758800,1721764588,,,,,,
e48275,TAM3581 ,SBSP,SBBR,1721759534,1721764176,,,,,,
e4956e,GLO1334 ,SBSP,SBBR,1721763253,1721773806,,,,,,
e49266,GLO1466 ,SBSP,SBBR,1721763961,1721773046,,,,,,
e48135,TAM3104 ,SBSP,SBBR,1721764380,1721774301,,,,,,
e49b51,GLO1454 ,SBSP,SBBR,1721765775,1721770228,,,,,,
e495b2,AZU4524 ,SBSP,SBBR,1721766616,1721771237,,,,,,
e485cd,GLO1456 ,SBSP,SBBR,1721769823,1721774498,,,,,,
e49763,TAM3012 ,SBSP,SBBR,1721770105,1721774764,,,,,,
e48986,GLO1460 ,SBSP,SBBR,1721772004,1721776562,,,,,,
e48dc2,TAM4736 ,SBSP,SBBR,1721773899,1721778608,,,,,,
e491a3,TAM3018 ,SBSP,SBBR,1721774917,1721779498,,,,,,
e48394,GLO1464 ,SBSP,SBBR,1721777066,1721781658,,,,,,
e48be3,TAM4546 ,SBSP,SBBR,1721777824,1721782374,,,,,,
e482c0,GLO1472 ,SBSP,SBBR,1721781427,1721786328,,,,,,
e47fa6,TAM3022 ,SBSP,SBBR,1721782263,1721786754,,,,,,
e494b3,AZU6008 ,SBSP,SBBR,1721782923,1721787321,,,,,,
e486c3,TAM3000 ,SBSP,SBBR,1721812272,1721816876,,,,,,
e49b51,GLO1400 ,SBSP,SBBR,1721812500,1721817438,,,,,,
e48106,GLO1430 ,SBSP,SBBR,1721814324,1721818903,,,,,,
e483dd,TAM3537 ,SBSP,SBBR,1721817676,1721822184,,,,,,
e49369,AZU6011 ,SBSP,SBBR,1721819147,1721823656,,,,,,
e4851a,TAM3006 ,SBSP,SBBR,1721820570,1721825118,,,,,,
e48044,TAM3624 ,SBSP,SBBR,1721820819,1721839155,,,,,,
e49a97,AZU6000 ,SBSP,SBBR,1721823390,1721828176,,,,,,
e48986,GLO1442 ,SBSP,SBBR,1721825221,1721830094,,,,,,
e48be3,TAM3004 ,SBSP,SBBR,1721825335,1721830249,,,,,,
e486c2,TAM3008 ,SBSP,SBBR,1721831474,1721836078,,,,,,
e4943f,GLO1444 ,SBSP,SBBR,1721834091,1721838679,,,,,,
e49a9f,AZU6002 ,SBSP,SBBR,1721835631,1721840179,,,,,,
e4923f,PPVFV   ,SBSP,SBBR,1721838619,1721843261,,,,,,
e4999d,TAM3108 ,SBSP,SBBR,1721839414,1721843904,,,,,,
e48eff,GLO1572 ,SBSP,SBBR,1721842441,1721858903,,,,,,
e47e7e,GLO1452 ,SBSP,SBBR,1721842908,1721847329,,,,,,
e49c59,TAM4704 ,SBSP,SBBR,1721843646,1721857978,,,,,,
e49a97,AZU6004 ,SBSP,SBBR,1721843776,1721848307,,,,,,
e48e46,TAM3581 ,SBSP,SBBR,1721845286,1721849887,,,,,,
e4948b,AZU6006 ,SBSP,SBBR,1721847306,1721851943,,,,,,
e48fb4,GLO1334 ,SBSP,SBBR,1721849899,1721860465,,,,,,
e48ad4,TAM3104 ,SBSP,SBBR,1721850310,1721860885,,,,,,
e49311,AZU4524 ,SBSP,SBBR,1721852310,1721856927,,,,,,
e4944e,TAM3176 ,SBSP,SBBR,1721856435,1721869063,,,,,,
e48afd,GLO1456 ,SBSP,SBBR,1721856613,1721861418,,,,,,
e47ffe,TAM4736 ,SBSP,SBBR,1721859723,1721864370,,,,,,
e49908,TAM3018 ,SBSP,SBBR,1721860442,1721864983,,,,,,
e48395,GLO1464 ,SBSP,SBBR,1721862773,1721867545,,,,,,
e48be3,TAM4546 ,SBSP,SBBR,1721863843,1721868178,,,,,,
e48989,GLO1472 ,SBSP,SBBR,1721867017,1721871575,,,,,,
e48e55,TAM3022 ,SBSP,SBBR,1721867943,1721872477,,,,,,
e4948b,AZU6008 ,SBSP,SBBR,1721868517,1721873116,,,,,,
e48f12,TAM3000 ,SBSP,SBBR,1721898731,1721903318,,,,,,
e48db2,GLO1400 ,SBSP,SBBR,1721899154,1721903803,,,,,,
e49957,GLO1430 ,SBSP,SBBR,1721900472,1721904955,,,,,,
e48b64,TAM3537 ,SBSP,SBBR,1721905027,1721909704,,,,,,
e49472,PRFJB   ,SBSP,SBBR,1721905925,1721910350,,,,,,
e49311,AZU6011 ,SBSP,SBBR,1721906370,1721910683,,,,,,
e4997c,TAM3006 ,SBSP,SBBR,1721906797,1721911335,,,,,,
e497ea,PSCHZ   ,SBSP,SBBR,1721908372,1721913761,,,,,,
e49a97,AZU6000 ,SBSP,SBBR,1721909614,1721914286,,,,,,
e47f41,        ,SBSP,SBBR,1721912001,1721917429,,,,,,
e48dc2,TAM4700 ,SBSP,SBBR,1721915883,1721920559,,,,,,
e48ec6,TAM3008 ,SBSP,SBBR,1721918670,1721923541,,,,,,
e49d21,AZU6002 ,SBSP,SBBR,1721921700,1721926422,,,,,,
e48d49,PPESV   ,SBSP,SBBR,1721928228,1721933048,,,,,,
e49a97,AZU6004 ,SBSP,SBBR,1721928913,1721933868,,,,,,
e491ef,TAM4704 ,SBSP,SBBR,1721930941,1721945147,,,,,,
e48dc1,TAM3581 ,SBSP,SBBR,1721931362,1721936069,,,,,,
e49444,AZU6006 ,SBSP,SBBR,1721934995,1721939699,,,,,,
e495db,TAM3956 ,SBSP,SBBR,1721935754,1721948709,,,,,,
e49509,PRNFA   ,SBSP,SBBR,1721937472,1721942282,,,,,,
e480f9,TAM3104 ,SBSP,SBBR,1721938483,1721947181,,,,,,
e48b64,TAM3012 ,SBSP,SBBR,1721942896,1721947679,,,,,,
e49aa9,TAM3176 ,SBSP,SBBR,1721943373,1721955839,,,,,,
e49266,GLO1460 ,SBSP,SBBR,1721945557,1721950289,,,,,,
e48135,TAM4736 ,SBSP,SBBR,1721946348,1721951132,,,,,,
e485b2,TAM3018 ,SBSP,SBBR,1721947281,1721952025,,,,,,
e497e5,GLO1464 ,SBSP,SBBR,1721948557,1721953334,,,,,,
e48b65,TAM4546 ,SBSP,SBBR,1721950956,1721955567,,,,,,
e483be,GLO1472 ,SBSP,SBBR,1721951906,1721956782,,,,,,
e4827c,TAM3022 ,SBSP,SBBR,1721954118,1721958748,,,,,,
e49444,AZU6008 ,SBSP,SBBR,1721954289,1721959133,,,,,,
e49b52,GLO1400 ,SBSP,SBBR,1721985091,1721989828,,,,,,
e48c04,GLO1430 ,SBSP,SBBR,1721987190,1721991868,,,,,,
e4948c,AZU6011 ,SBSP,SBBR,1721990970,1721995677,,,,,,
e491ef,TAM3537 ,SBSP,SBBR,1721991646,1721996577,,,,,,
e48053,TAM3006 ,SBSP,SBBR,1721992964,1721997839,,,,,,
e49a97,AZU6000 ,SBSP,SBBR,1721995963,1722000924,,,,,,
e4952e,GLO1442 ,SBSP,SBBR,1721998269,1722002873,,,,,,
e48ec6,TAM4700 ,SBSP,SBBR,1722002220,1722007069,,,,,,
e49647,PPBRU   ,SBSP,SBBR,1722002779,1722008239,,,,,,
e48275,TAM3008 ,SBSP,SBBR,1722005269,1722010151,,,,,,
e49a8a,AZU6002 ,SBSP,SBBR,1722008013,1722013055,,,,,,
e48b65,TAM3108 ,SBSP,SBBR,1722011983,1722016858,,,,,,
e49a97,AZU6004 ,SBSP,SBBR,1722014446,1722019304,,,,,,
e49763,TAM4704 ,SBSP,SBBR,1722016491,1722030769,,,,,,
e4952a,GLO1572 ,SBSP,SBBR,1722016712,1722032744,,,,,,
e49aa9,TAM3581 ,SBSP,SBBR,1722017550,1722022121,,,,,,
e4948c,AZU6006 ,SBSP,SBBR,1722019937,1722024651,,,,,,
e48b00,GLO1466 ,SBSP,SBBR,1722020962,1722030617,,,,,,
e48618,GLO1454 ,SBSP,SBBR,1722022866,1722027651,,,,,,
e48dc1,TAM3104 ,SBSP,SBBR,1722023280,1722033408,,,,,,
e494bc,GLO1334 ,SBSP,SBBR,1722024379,1722034900,,,,,,
e495b3,AZU4524 ,SBSP,SBBR,1722026250,1722031040,,,,,,
e49522,GLO1456 ,SBSP,SBBR,1722028496,1722033556,,,,,,
e48d49,PPESV   ,SBSP,SBBR,1722028954,1722034092,,,,,,
e4944e,TAM3012 ,SBSP,SBBR,1722029293,1722034212,,,,,,
e48f02,GLO1460 ,SBSP,SBBR,1722030732,1722035479,,,,,,
e480a2,TAM4736 ,SBSP,SBBR,1722032213,1722036921,,,,,,
e49aa9,TAM3022 ,SBSP,SBBR,1722386392,1722391219,,,,,,
e4949f,AZU6008 ,SBSP,SBBR,1722387877,1722392609,,,,,,
e4819c,TAM3000 ,SBSP,SBBR,1722417116,1722421708,,,,,,
e49caa,GLO1400 ,SBSP,SBBR,1722417347,1722422336,,,,,,
e49104,GLO1430 ,SBSP,SBBR,1722418357,1722423118,,,,,,
e490ee,TAM3537 ,SBSP,SBBR,1722424247,1722429010,,,,,,
e49b0a,PSPJM   ,SBSP,SBBR,1722424544,1722429191,,,,,,
e48e55,TAM3006 ,SBSP,SBBR,1722425654,1722430188,,,,,,
e49a96,AZU6000 ,SBSP,SBBR,1722428681,1722433223,,,,,,
e48f03,GLO1442 ,SBSP,SBBR,1722430410,1722435053,,,,,,
e48b64,TAM3004 ,SBSP,SBBR,1722430525,1722435366,,,,,,
e48275,TAM4700 ,SBSP,SBBR,1722433722,1722438387,,,,,,
e48501,GLO1444 ,SBSP,SBBR,1722435605,1722441174,,,,,,
e4999e,TAM3008 ,SBSP,SBBR,1722436471,1722441343,,,,,,
e49f45,AZU6002 ,SBSP,SBBR,1722439873,1722444653,,,,,,
e490f0,TAM3108 ,SBSP,SBBR,1722444355,1722449060,,,,,,
e49a96,AZU6004 ,SBSP,SBBR,1722446670,1722451434,,,,,,
e49c59,TAM4704 ,SBSP,SBBR,1722448735,1722462808,,,,,,
e4819c,TAM3581 ,SBSP,SBBR,1722450594,1722455114,,,,,,
e49d22,AZU6006 ,SBSP,SBBR,1722453205,1722457886,,,,,,
e4988f,GLO1466 ,SBSP,SBBR,1722454027,1722463469,,,,,,
e47f41,        ,SBSP,SBBR,1722454514,1722460042,,,,,,
e49522,GLO1334 ,SBSP,SBBR,1722455561,1722466009,,,,,,
e4999d,TAM3104 ,SBSP,SBBR,1722455942,1722465541,,,,,,
e4962d,AZU4524 ,SBSP,SBBR,1722457969,1722462492,,,,,,
e49476,GLO1454 ,SBSP,SBBR,1722458074,1722462619,,,,,,
e49fdc,PSJMM   ,SBSP,SBBR,1722458272,1722463385,,,,,,
e48fc2,TAM3176 ,SBSP,SBBR,1722461397,1722473894,,,,,,
e497e3,PSCSE   ,SBSP,SBBR,1722461521,1722466047,,,,,,
e490ee,TAM3012 ,SBSP,SBBR,1722462330,1722466822,,,,,,
e4803d,TAM4736 ,SBSP,SBBR,1722463364,1722468127,,,,,,
e47e7f,GLO1460 ,SBSP,SBBR,1722464751,1722469471,,,,,,
e48043,TAM3018 ,SBSP,SBBR,1722465197,1722469948,,,,,,
e49528,GLO1464 ,SBSP,SBBR,1722468277,1722473297,,,,,,
e49180,TAM4546 ,SBSP,SBBR,1722468945,1722473616,,,,,,
e4919e,GLO1472 ,SBSP,SBBR,1722471463,1722476159,,,,,,
e49d22,AZU6008 ,SBSP,SBBR,1722472865,1722477494,,,,,,
e48ad5,TAM3000 ,SBSP,SBBR,1722503628,1722508459,,,,,,
e48afd,GLO1400 ,SBSP,SBBR,1722505127,1722509840,,,,,,
e4962d,AZU6011 ,SBSP,SBBR,1722507863,1722512695,,,,,,
e48dfe,PPSCN   ,SBSP,SBBR,1722509644,1722514447,,,,,,
e47fa6,TAM3537 ,SBSP,SBBR,1722511869,1722516652,,,,,,
e486c3,TAM3006 ,SBSP,SBBR,1722512093,1722516837,,,,,,
e49f45,AZU6000 ,SBSP,SBBR,1722514353,1722519223,,,,,,
e4982e,PSJES   ,SBSP,SBBR,1722516502,1722521581,,,,,,
e48ec6,TAM3004 ,SBSP,SBBR,1722517064,1722521986,,,,,,
e49511,GLO1442 ,SBSP,SBBR,1722517201,1722522074,,,,,,
e495ea,PRBDB   ,SBSP,SBBR,1722520833,1722525594,,,,,,
e49f06,PSBBD   ,SBSP,SBBR,1722520988,1722525889,,,,,,
e48dc2,TAM4700 ,SBSP,SBBR,1722521856,1722526509,,,,,,
e481d8,GLO1444 ,SBSP,SBBR,1722522033,1722526848,,,,,,
e49f44,AZU6002 ,SBSP,SBBR,1722525852,1722530735,,,,,,
e48275,TAM3108 ,SBSP,SBBR,1722529874,1722534596,,,,,,
e49f45,AZU6004 ,SBSP,SBBR,1722532701,1722537822,,,,,,
e48e0a,GLO1572 ,SBSP,SBBR,1722533665,1722550839,,,,,,
